,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI
71,-,-,-,-,-,-,7500,2.65,-,-,9650.00,7425,916.60,1410.25,7425,-,-,-,-,-,-
72,-,-,-,-,-,-,7500,2.65,-,-,9700.00,7425,966.85,-,-,-,-,-,-,-,-
73,-,-,-,-,-,-,7500,1.65,-,-,9750.00,7425,1001.10,-,-,-,-,-,-,-,-
74,-,-,-,-,-,-,7500,1.65,-,-,9800.00,7425,1056.50,-,-,-,-,-,-,-,-
75,-,-,-,-,-,-,7500,1.65,-,-,9850.00,7425,1105.80,-,-,-,-,-,-,-,-
76,-,-,-,-,-,-,7500,1.65,-,-,9900.00,7425,1151.95,-,-,-,-,-,-,-,-
77,-,-,-,-,-,-,7500,1.65,-,-,9950.00,7425,1197.10,-,-,-,-,-,-,-,-
78,-,-,-,-,-,-,1575,5.00,-,-,10000.00,7425,1238.95,-,-,-,-,-,-,-,-
79,-,-,-,-,-,-,7500,1.65,-,-,10050.00,7425,1268.05,1695.75,7425,-,-,-,-,-,-
80,-,-,-,-,-,-,7500,1.65,-,-,10100.00,7425,1327.80,1735.40,7425,-,-,-,-,-,-
81,-,-,-,-,-,-,7500,1.65,-,-,10150.00,7425,1357.70,1787.25,7425,-,-,-,-,-,-
82,-,-,-,-,-,-,7500,1.65,-,-,10200.00,7425,1409.95,1823.10,7425,-,-,-,-,-,-
83,-,-,-,-,-,-,7500,1.65,-,-,10250.00,7425,1447.95,1878.65,7425,-,-,-,-,-,-
84,-,-,-,-,-,-,7500,1.65,-,-,10300.00,7425,1503.25,1922.10,7425,-,-,-,-,-,-
85,-,-,-,-,-,-,7500,1.65,-,-,10350.00,7425,1542.60,1977.25,7425,-,-,-,-,-,-
86,-,-,-,-,-,-,7500,1.65,-,-,10400.00,7425,1593.50,2018.55,7425,-,-,-,-,-,-
87,-,-,-,-,-,-,7500,1.65,-,-,10450.00,7425,1640.00,2073.15,7425,-,-,-,-,-,-
88,-,-,-,-,-,-,75,3.65,-,-,10500.00,7425,1685.50,2115.25,7425,-,-,-,-,-,-
89,-,-,-,-,-,-,7500,1.65,-,-,10550.00,7425,1733.10,2170.05,7425,-,-,-,-,-,-
90,-,-,-,-,-,-,7500,1.65,-,-,10600.00,7425,1763.80,2218.30,7425,-,-,-,-,-,-
91,-,-,-,-,-,-,7500,1.65,-,-,10650.00,7425,1815.15,2273.40,7425,-,-,-,-,-,-
92,-,-,-,-,-,-,7500,1.65,-,-,10700.00,7425,1854.65,2320.10,7425,-,-,-,-,-,-
93,-,-,-,-,-,-,7500,1.65,-,-,10750.00,7425,1899.65,2375.40,7425,-,-,-,-,-,-
94,-,-,-,-,-,-,7500,1.65,-,-,10800.00,7425,1964.20,2422.45,7425,-,-,-,-,-,-
95,-,-,-,-,-,-,7500,1.65,-,-,10850.00,7425,1996.45,2478.50,7425,-,-,-,-,-,-
96,-,-,-,-,-,-,7500,1.65,199.00,75,10900.00,7425,2050.15,2690.00,7425,-,-,-,-,-,-
97,-,-,-,-,-,-,7500,1.65,-,-,10950.00,7425,2067.55,2745.30,7425,-,-,-,-,-,-
98,-,-,-,-,-,-,75,4.60,71.00,75,11000.00,7425,2118.75,2800.40,7425,-,-,-,-,-,-
99,-,-,-,-,-,-,7500,1.65,-,-,11050.00,7425,2162.05,2855.00,7425,-,-,-,-,-,-
100,75,75,1,77.26,128.35,-984.80,7500,1.65,-,-,11100.00,7425,2207.40,2910.65,7425,-,-,-,-,-,-
101,-,-,-,-,-,-,7500,1.65,-,-,11150.00,7425,2252.55,2965.65,7425,-,-,-,-,-,-
102,-,-,-,-,-,-,7500,1.65,-,-,11200.00,7425,2301.50,3020.90,7425,-,-,-,-,-,-
103,-,-,-,-,-,-,7500,0.65,-,-,11250.00,7425,2346.85,3076.05,7425,-,-,-,-,-,-
104,-,-,-,-,-,-,7500,0.65,-,-,11300.00,7425,2400.15,3131.15,7425,-,-,-,-,-,-
105,-,-,-,-,-,-,7500,0.65,-,-,11350.00,7425,2427.00,3185.75,7425,-,-,-,-,-,-
106,-,-,-,-,-,-,7500,0.65,-,-,11400.00,7425,2471.00,3241.40,7425,-,-,-,-,-,-
107,-,-,-,-,-,-,7500,0.65,-,-,11450.00,7425,2518.80,3296.40,7425,-,-,-,-,-,-
108,-,-,-,-,-,-,75,3.10,67.00,75,11500.00,7425,2561.25,3070.40,7425,-,-,-,-,-,-
109,-,-,-,-,-,-,7500,0.65,-,-,11550.00,7425,2624.65,3158.95,7425,-,-,-,-,-,-
110,-,-,-,-,-,-,7500,0.65,-,-,11600.00,7425,2662.70,3326.50,7425,-,-,-,-,-,-
111,-,-,-,-,-,-,7500,0.65,93.10,7425,11650.00,7425,2707.85,3241.50,7425,-,-,-,-,-,-
112,-,-,-,-,-,-,75,1.00,93.15,7425,11700.00,7425,2768.10,3302.30,7425,-,-,-,-,-,-
113,-,-,-,-,-,-,7500,0.65,93.15,7425,11750.00,7425,2816.35,3346.05,7425,-,-,-,-,-,-
114,-,-,-,-,-,-,7500,0.65,93.15,7425,11800.00,7425,2823.75,3412.35,7425,-,-,-,-,-,-
115,-,-,-,-,-,-,7500,0.65,93.15,7425,11850.00,7425,2872.20,3454.10,7425,-,-,-,-,-,-
116,-,-,-,-,-,-,7500,0.65,93.15,7425,11900.00,7425,2915.80,3559.90,7425,-,-,-,-,-,-
117,-,-,-,-,-,-,7500,0.65,93.15,7425,11950.00,7425,3033.60,3614.45,7425,-,-,-,-,-,-
118,450,150,4,67.00,11.50,-18.50,75,12.05,35.00,75,12000.00,7425,3031.80,3580.85,7425,-,-,-,-,-,-
119,-,-,-,-,-,-,-,-,-,-,12050.00,7425,3123.65,3646.45,7425,-,-,-,-,-,-
120,-,-,-,-,-,-,-,-,-,-,12100.00,7425,3181.60,3725.10,7425,-,-,-,-,-,-
121,-,-,-,-,-,-,-,-,-,-,12150.00,7425,3177.35,3780.20,7425,-,-,-,-,-,-
122,-,-,-,-,-,-,-,-,-,-,12200.00,7425,3217.65,3835.35,7425,-,-,-,-,-,-
123,-,-,-,-,-,-,-,-,-,-,12250.00,7425,3262.75,3854.30,7425,-,-,-,-,-,-
124,-,-,-,-,-,-,-,-,-,-,12300.00,7425,3343.75,3967.45,7425,-,-,-,-,-,-
125,-,-,-,-,-,-,-,-,93.10,7425,12350.00,7425,3321.95,4020.95,7425,-,-,-,-,-,-
126,-,-,-,-,-,-,-,-,93.10,7425,12400.00,7425,3434.00,4074.20,7425,-,-,-,-,-,-
127,-,-,-,-,-,-,-,-,93.10,7425,12450.00,7425,3481.60,4129.25,7425,-,-,-,-,-,-
128,-,-,-,-,-,-,600,0.20,50.00,75,12500.00,7425,3525.95,4166.35,7425,-,-,-,-,-,-
129,-,-,-,-,-,-,-,-,79.45,7425,12550.00,7425,3574.90,4221.45,7425,-,-,-,-,-,-
130,75,-,-,-,-,-,-,-,63.00,7425,12600.00,7425,3624.80,4282.50,7425,-,-,-,-,-,-
131,-,-,-,-,-,-,-,-,-,-,12650.00,7425,3670.40,4337.65,7425,-,-,-,-,-,-
132,-,-,-,-,-,-,-,-,-,-,12700.00,7425,3730.60,4398.65,7425,-,-,-,-,-,-
133,-,-,-,-,-,-,-,-,-,-,12750.00,7425,3775.75,4459.80,7425,-,-,-,-,-,-
134,-,-,-,-,-,-,-,-,-,-,12800.00,7425,3829.50,4514.90,7425,-,-,-,-,-,-
135,-,-,-,-,-,-,-,-,-,-,12850.00,7425,3884.70,4573.45,7425,-,-,-,-,-,-
136,-,-,-,-,-,-,-,-,-,-,12900.00,7425,3932.80,4629.15,7425,-,-,-,-,-,-
137,-,-,-,-,-,-,-,-,-,-,12950.00,7425,3920.05,4684.25,7425,-,-,-,-,-,-
138,-,-,-,-,-,-,75,1.00,-,-,13000.00,7425,3969.90,4742.80,7425,-,-,-,-,-,-
139,-,-,-,-,-,-,300,0.10,-,-,13050.00,7425,4015.05,4804.55,7425,-,-,-,-,-,-
140,-,-,-,-,-,-,-,-,-,-,13100.00,7425,4074.70,4862.40,7425,-,-,-,-,-,-
141,-,-,-,-,-,-,-,-,154.75,7425,13150.00,7425,4121.65,4920.20,7425,-,-,-,-,-,-
142,-,-,-,-,-,-,-,-,155.90,75,13200.00,7425,4174.25,4975.45,7425,-,-,-,-,-,-
143,-,-,-,-,-,-,-,-,151.20,75,13250.00,7425,4217.15,5036.40,7425,-,-,-,-,-,-
144,-,-,-,-,-,-,-,-,146.60,75,13300.00,7425,4264.50,5090.15,7425,-,-,-,-,-,-
145,-,-,-,-,-,-,-,-,141.95,75,13350.00,7425,4310.30,5152.20,7425,-,-,-,-,-,-
146,-,-,-,-,-,-,-,-,137.60,75,13400.00,7425,4359.50,5206.05,7425,-,-,-,-,-,-
147,-,-,-,-,-,-,-,-,133.25,75,13450.00,7425,4404.80,5263.55,7425,-,-,-,-,-,-
148,-,-,-,-,-,-,1800,0.10,129.20,75,13500.00,7425,4464.05,5323.90,7425,-,-,-,-,-,-
149,-,-,-,-,-,-,-,-,125.15,75,13550.00,7425,4518.25,5381.10,7425,-,-,-,-,-,-
150,-,-,-,-,-,-,-,-,121.35,75,13600.00,7425,4557.00,5432.25,7425,-,-,-,-,-,-
